video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,texto_original,like_count_observado,like_count,texto_paso1,tiene_url,menciones_encontradas,hashtags_encontrados,emojis_encontrados,num_emojis,texto_limpio,tokens_limpios,longitud_original,longitud_limpia,sentiment_input,sentiment_status,sentiment,p_NEG,p_NEU,p_POS,token_count,truncated,confidence,low_confidence,sentiment_score,model_id,model_revision,author_community,video_community,internal
ndAZjHqzzT8,Ugw4St_YnT9_Ya5xSPt4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@daniloarevalo3170,UCZOmq6MwFDVoCaEl99BRRaw,"Otro pequeño truco es que tenés un plan mensual de Gb y redes ilimitadas y luego te mandan mensaje que consumiste el 95% de tu plan y ahi viene el caos verificas el consumo de tus datos y solo has utilizado redes, con un mínimo de internet y por ende hay que hacer una recarga adicional,,, porque vas a averiguar y solo te dicen que sí consumiste tus datos y ya,,,,a recargar,,un negoció redondo para ambas empresas 🤮🤮😠😠💵💵",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@daniloarevalo3170,hace 1 año,,0,False,,"Otro pequeño truco es que tenés un plan mensual de Gb y redes ilimitadas y luego te mandan mensaje que consumiste el 95% de tu plan y ahi viene el caos verificas el consumo de tus datos y solo has utilizado redes, con un mínimo de internet y por ende hay que hacer una recarga adicional,,, porque vas a averiguar y solo te dicen que sí consumiste tus datos y ya,,,,a recargar,,un negoció redondo para ambas empresas 🤮🤮😠😠💵💵                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",False,0,otro pequeño truco es que tenés un plan mensual de gb y redes ilimitadas y luego te mandan mensaje que consumiste el de tu plan y ahi viene el caos verificas el consumo de tus datos y solo has utilizado redes con un mínimo de internet y por ende hay que hacer una recarga adicional porque vas a averiguar y solo te dicen que sí consumiste tus datos y ya a recargar un negoció redondo para ambas empresas,False,[],[],"['🤮', '🤮', '😠', '😠', '💵', '💵']",6,pequeño truco tenés plan mensual gb red ilimitado mandan mensaje consumistir plan venir caos verifica consumo dato haber utilizar red mínimo internet ende recarga adicional ir averiguar consumistir dato recargar negoció redondo ambos empresa,"['pequeño', 'truco', 'tenés', 'plan', 'mensual', 'gb', 'red', 'ilimitado', 'mandan', 'mensaje', 'consumistir', 'plan', 'venir', 'caos', 'verifica', 'consumo', 'dato', 'haber', 'utilizar', 'red', 'mínimo', 'internet', 'ende', 'recarga', 'adicional', 'ir', 'averiguar', 'consumistir', 'dato', 'recargar', 'negoció', 'redondo', 'ambos', 'empresa']",1016,241,"Otro pequeño truco es que tenés un plan mensual de Gb y redes ilimitadas y luego te mandan mensaje que consumiste el 95% de tu plan y ahi viene el caos verificas el consumo de tus datos y solo has utilizado redes, con un mínimo de internet y por ende hay que hacer una recarga adicional,,, porque vas a averiguar y solo te dicen que sí consumiste tus datos y ya,,,a recargar,,un negoció redondo para ambas empresas  emoji cara vomitando emoji  emoji cara vomitando emoji  emoji cara enfadada emoji  emoji cara enfadada emoji  emoji billete de dólar emoji  emoji billete de dólar emoji",classified,NEG,0.9142569303512573,0.08024966716766357,0.005493373144418001,139,True,0.9142569303512573,False,-0.9087635572068393,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,7,7,True
6W4u8sGEnGM,Ugw4ccnmIWJaE6VNRWN4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@vitalianochavez8382,UCFybmWapGvBKcQod7cPPH9w,Que bien que cambio de nombre,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@vitalianochavez8382,hace 5 días,1.0,0,False,,Que bien que cambio de nombre                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,True,1,que bien que cambio de nombre,False,[],[],[],0,cambio nombre,"['cambio', 'nombre']",1024,13,Que bien que cambio de nombre,classified,POS,0.024983610957860947,0.07526618242263794,0.8997502326965332,8,False,0.8997502326965332,False,0.8747666217386723,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,2,2,True
n8iP75gIpmw,Ugw5E402-fn52PLXFIJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@andyB5280,UCh5ESQvtzyHDhCA7XyekCFA,Tiene un poquito de oro y no habla como resolver los problemas .,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@andyB5280,hace 2 años,,0,False,,Tiene un poquito de oro y no habla como resolver los problemas .                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,False,0,tiene un poquito de oro y no habla como resolver los problemas,False,[],[],[],0,poquito oro resolver problema,"['poquito', 'oro', 'resolver', 'problema']",1024,29,Tiene un poquito de oro y no habla como resolver los problemas .,classified,NEG,0.7196907997131348,0.25525081157684326,0.025058412924408913,15,False,0.7196907997131348,False,-0.6946323867887259,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
n8iP75gIpmw,Ugw5URsiAF9QVoniY-l4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@cesarandreas7824,UCWIZUtKJ636y-4TYrNvok0g,"Si a los diputados no les alcanza el sueldo que se busquen otro trabajo,  ya sea de los departamentos o de la capital.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@cesarandreas7824,hace 2 años,5.0,0,False,,"Si a los diputados no les alcanza el sueldo que se busquen otro trabajo,  ya sea de los departamentos o de la capital.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",True,5,si a los diputados no les alcanza el sueldo que se busquen otro trabajo ya sea de los departamentos o de la capital,False,[],[],[],0,diputado alcanzar sueldo buscar trabajo departamento capital,"['diputado', 'alcanzar', 'sueldo', 'buscar', 'trabajo', 'departamento', 'capital']",1022,60,"Si a los diputados no les alcanza el sueldo que se busquen otro trabajo,  ya sea de los departamentos o de la capital.",classified,NEG,0.8866134285926819,0.10643389821052551,0.006952647119760513,27,False,0.8866134285926819,False,-0.8796607814729214,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
n8iP75gIpmw,Ugw5xMAuDaygo77ynI94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@jor77cas,UCzoL2l5H5eVlorWGH8AZfAg,"Lamentable son las EXCUSAS,  reclama que porque no se ve el trabajo que realizan, sueldon para que se costeen sus propios alimentos, pero tienen que ir a restaurantes de lujo y el PUEBLO luchando para llevar un pan a su mesa, muchos ni a eso llegan  ...",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@jor77cas,hace 2 años (editado),6.0,0,False,,"Lamentable son las EXCUSAS,  reclama que porque no se ve el trabajo que realizan, sueldon para que se costeen sus propios alimentos, pero tienen que ir a restaurantes de lujo y el PUEBLO luchando para llevar un pan a su mesa, muchos ni a eso llegan  ...                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",True,6,lamentable son las excusas reclama que porque no se ve el trabajo que realizan sueldon para que se costeen sus propios alimentos pero tienen que ir a restaurantes de lujo y el pueblo luchando para llevar un pan a su mesa muchos ni a eso llegan,False,[],[],[],0,lamentable excusa reclamar ver trabajo realizar sueldon costear alimento restaurante lujo pueblo luchar pan mesa llegar,"['lamentable', 'excusa', 'reclamar', 'ver', 'trabajo', 'realizar', 'sueldon', 'costear', 'alimento', 'restaurante', 'lujo', 'pueblo', 'luchar', 'pan', 'mesa', 'llegar']",1022,119,"Lamentable son las EXCUSAS,  reclama que porque no se ve el trabajo que realizan, sueldon para que se costeen sus propios alimentos, pero tienen que ir a restaurantes de lujo y el PUEBLO luchando para llevar un pan a su mesa, muchos ni a eso llegan  ...",classified,NEG,0.9809203147888184,0.015993129462003708,0.0030865054577589035,56,False,0.9809203147888184,False,-0.9778338093310595,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
TT4qJ5FXHYE,Ugw6cfXYfV4H-asKlDR4AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@rotorairgroup8409,UCKVzDUqbtdSMBcexaEtMmzQ,No se ve un deporte dinamico ni entretenido. El trasfondo de este juego era bastante macabro y refleja la oscuridad de las culturas pre colombinas en America. No le encuentro sentido a recrear algo tan negativo y arcaico.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@rotorairgroup8409,hace 2 años,,0,False,,No se ve un deporte dinamico ni entretenido. El trasfondo de este juego era bastante macabro y refleja la oscuridad de las culturas pre colombinas en America. No le encuentro sentido a recrear algo tan negativo y arcaico.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,False,0,no se ve un deporte dinamico ni entretenido el trasfondo de este juego era bastante macabro y refleja la oscuridad de las culturas pre colombinas en america no le encuentro sentido a recrear algo tan negativo y arcaico,False,[],[],[],0,ver deporte dinamico entretenido trasfondo juego macabro reflejar oscuridad cultura pre colombina america encontrar sentido recrear negativo arcaico,"['ver', 'deporte', 'dinamico', 'entretenido', 'trasfondo', 'juego', 'macabro', 'reflejar', 'oscuridad', 'cultura', 'pre', 'colombina', 'america', 'encontrar', 'sentido', 'recrear', 'negativo', 'arcaico']",1024,148,No se ve un deporte dinamico ni entretenido. El trasfondo de este juego era bastante macabro y refleja la oscuridad de las culturas pre colombinas en America. No le encuentro sentido a recrear algo tan negativo y arcaico.,classified,NEG,0.97502201795578,0.021452898159623146,0.0035250724758952856,50,False,0.97502201795578,False,-0.9714969454798847,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,9,9,True
j43HgwYFKfk,Ugw74asIfir0_SVC6OB4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@eustaquiogomez9975,UCNpt5CQlTzNjlAKY6CJtClQ,Denle golpe universitario (de estado). Lo puede hacer el CSU?,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@eustaquiogomez9975,hace 1 año,,0,False,,Denle golpe universitario (de estado). Lo puede hacer el CSU?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,False,0,denle golpe universitario de estado lo puede hacer el csu,False,[],[],[],0,denle golpe universitario csu,"['denle', 'golpe', 'universitario', 'csu']",1024,29,Denle golpe universitario (de estado). Lo puede hacer el CSU?,classified,NEU,0.29836440086364746,0.685453474521637,0.01618209481239319,15,False,0.685453474521637,False,-0.2821823060512543,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,1,1,True
n8iP75gIpmw,Ugw86zOgTwKzYotlT9l4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@yeniferaguirre4498,UCut6b9S98nv84cVX89PmKzA,Y el pueblo muriéndose de hambre muchas madres de familia ganando 50 quetzales al día y en algunos departamentos solo ganan 30 te voy a dar mención una aldea llamada el jabalí 30 quetzales al día gana algunas personas ganan 300 quetzales a la semana fiestas sanguijuelas se los comieron en un almuerzo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@yeniferaguirre4498,hace 2 años,1.0,0,False,,Y el pueblo muriéndose de hambre muchas madres de familia ganando 50 quetzales al día y en algunos departamentos solo ganan 30 te voy a dar mención una aldea llamada el jabalí 30 quetzales al día gana algunas personas ganan 300 quetzales a la semana fiestas sanguijuelas se los comieron en un almuerzo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,True,1,y el pueblo muriéndose de hambre muchas madres de familia ganando quetzales al día y en algunos departamentos solo ganan te voy a dar mención una aldea llamada el jabalí quetzales al día gana algunas personas ganan quetzales a la semana fiestas sanguijuelas se los comieron en un almuerzo,False,[],[],[],0,pueblo morir él hambre madre familia ganar quetzales departamento ganar mención aldea llamado jabalí quetzal ganar persona ganar quetzales semana fiesta sanguijuela comer almuerzo,"['pueblo', 'morir él', 'hambre', 'madre', 'familia', 'ganar', 'quetzales', 'departamento', 'ganar', 'mención', 'aldea', 'llamado', 'jabalí', 'quetzal', 'ganar', 'persona', 'ganar', 'quetzales', 'semana', 'fiesta', 'sanguijuela', 'comer', 'almuerzo']",1024,179,Y el pueblo muriéndose de hambre muchas madres de familia ganando 50 quetzales al día y en algunos departamentos solo ganan 30 te voy a dar mención una aldea llamada el jabalí 30 quetzales al día gana algunas personas ganan 300 quetzales a la semana fiestas sanguijuelas se los comieron en un almuerzo,classified,NEG,0.9045087695121765,0.08896265923976898,0.0065285093151032925,69,False,0.9045087695121765,False,-0.8979802601970732,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
j43HgwYFKfk,Ugw8iZ_G2Cwq-9ZYctt4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aguilar4254,UCQyOePccUP-fIJYzchAgZYw,"Pues son muchos los alumnos hay que unirse se han quedado con la pata del Walter en el cuello, fuera hay que sacarlos",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@aguilar4254,hace 6 meses,,0,False,,"Pues son muchos los alumnos hay que unirse se han quedado con la pata del Walter en el cuello, fuera hay que sacarlos                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",False,0,pues son muchos los alumnos hay que unirse se han quedado con la pata del walter en el cuello fuera hay que sacarlos,False,[],[],[],0,alumno unir él quedar pata walter cuello sacar él,"['alumno', 'unir él', 'quedar', 'pata', 'walter', 'cuello', 'sacar él']",1022,49,"Pues son muchos los alumnos hay que unirse se han quedado con la pata del Walter en el cuello, fuera hay que sacarlos",classified,NEG,0.9448850154876709,0.04358523711562157,0.01152976043522358,27,False,0.9448850154876709,False,-0.9333552550524473,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,1,1,True
n8iP75gIpmw,Ugw8pyxscJNUQpfoKuF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@welfrealdana5559,UCOLGv5Pf6BF2wFcwUzgcvHg,Todos lis que trabajan en la capital pagamos apartamento y no tenemos carro y gasolina gratis,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@welfrealdana5559,hace 2 años,4.0,0,False,,Todos lis que trabajan en la capital pagamos apartamento y no tenemos carro y gasolina gratis                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,True,4,todos lis que trabajan en la capital pagamos apartamento y no tenemos carro y gasolina gratis,False,[],[],[],0,li trabajar capital pagar apartamento carro gasolina gratis,"['li', 'trabajar', 'capital', 'pagar', 'apartamento', 'carro', 'gasolina', 'gratis']",1024,59,Todos lis que trabajan en la capital pagamos apartamento y no tenemos carro y gasolina gratis,classified,NEG,0.7940722107887268,0.19531507790088654,0.010612699203193188,18,False,0.7940722107887268,False,-0.7834595115855336,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
06mFNPU0aB8,Ugw9_Qw_QaSdggWuKJt4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@ruddydepaz322,UCAxvOOHQk7dYPOajzFEVtbA,Las dos se ubieran vestido de rosita con tacones y medias.Dia y noche no les ba faltar de todos calibres .delen una bolsa de pintalabios también .,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@ruddydepaz322,hace 2 semanas,,0,False,,Las dos se ubieran vestido de rosita con tacones y medias.Dia y noche no les ba faltar de todos calibres .delen una bolsa de pintalabios también .                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,False,0,las dos se ubieran vestido de rosita con tacones y medias dia y noche no les ba faltar de todos calibres delen una bolsa de pintalabios también,False,[],[],[],0,ubeír vestido rosita tacón media noche ba faltar calibre delar bolsa pintalabio,"['ubeír', 'vestido', 'rosita', 'tacón', 'media', 'noche', 'ba', 'faltar', 'calibre', 'delar', 'bolsa', 'pintalabio']",1024,79,Las dos se ubieran vestido de rosita con tacones y medias.Dia y noche no les ba faltar de todos calibres .delen una bolsa de pintalabios también .,classified,NEU,0.12265896052122116,0.8152621388435364,0.06207888200879097,40,False,0.8152621388435364,False,-0.06058007851243019,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,6,6,True
